numero,annee,article,bureau,code_commission,code_imp,commissionnaire,importateur,numero.1,origine,produit,provenance,regime,date,libelle_produit,origine_encoded,provenance_encoded,importateur_encoded,commissionnaire_encoded,regime_encoded,pays_correspondance,transaction_repetitivite,risk_score,risk_category
37955,2019,3,19C,122545,47623,Audabobufricio,Fagugusaugucus,18958,ITALIE,8714109000,BELGIQUE,8797,11/11/2019,#NOM?,52,11,3127,58,67,0,0.0,0.6186178618580159,Orange (Risque Modéré)
37956,2018,3,10S,91283,98301,Dububudabebucus,Dafrifries,11526,CHINE,9401800000,CHINE,8797,20/12/2017,#NOM?,21,21,1832,193,67,1,0.017441860465116282,0.07778578301622847,Vert (Risque Faible)
37957,2018,1,15M,29634,56903,Ebonulauboes,Fabinulaubucio,17471,SÉNÉGAL,303890000,SÉNÉGAL,5984,05/10/2018,"-AUTRES POISSONS À L EXCLUSION DES ABATS DE POISSONS COMESTIBLES DES N°S 0303.91 À 0303.99:
-- AUTRES",96,93,2995,211,45,1,0.005813953488372093,0.09962833013916916,Vert (Risque Faible)
37958,2019,4,18N,109616,24809,Eunules,Dubobibilius,81989,JAPON,8703332000,"CORÉE, RÉPUBLIQUE DE",8797,01/11/2019,"-AUTRES VÉHICULES, UNIQUEMENT À MOTEUR À PISTON À ALLUMAGE PAR COMPRESSION (DIESEL OU SEMI-DIESEL) : -- D'UNE CYLINDRÉE EXCÉDANT 2500 CM3 : ---USAGÉS",53,26,2379,238,67,0,0.005813953488372093,0.44905472124922197,Orange (Risque Modéré)
37959,2019,1,19C,58728,135611,Alaubebitin,Bigusbubibobucus,18998,ITALIE,8711209900,ITALIE,8797,11/11/2019,--- DÂune cylindrÃ©e excÃ©dant 80 cm3 mais nÂexcÃ©dant pas 250 cm3,52,54,1500,12,67,1,0.0,0.2775520724044295,Vert (Risque Faible)
37960,2019,1,19C,34049,31740,Bebubiguses,Ebebonulaubilus,19010,ROYAUME-UNI,3808921000,ROYAUME-UNI,5240,11/11/2019,--- Contenant du bromomÃ©thane (bromure de mÃ©thyle) ou du bromochloromÃ©thane,83,81,2561,89,36,1,0.0,0.20295024441283577,Vert (Risque Faible)
37961,2018,2,15M,29634,56903,Ebonulauboes,Fabinulaubucio,17471,SÉNÉGAL,303330000,SÉNÉGAL,5984,05/10/2018,"- POISSONS PLATS (PLEURONECTIDAE, BOTHIDAE, CYNOGLOSSIDAE, SOLEIDAE, SCOPHTHALMIDAE ET CITHARIDAE),A L EXCLUSION DES ABATS DE POISSONS COMESTIBLES DES N°S 0303.91 À 0303.99:
--SOLES (SOLEA SPP.)",96,93,2995,211,45,1,0.005813953488372093,0.10894432075469088,Vert (Risque Faible)
37962,2018,3,15M,29634,56903,Ebonulauboes,Fabinulaubucio,17471,SÉNÉGAL,306140000,SÉNÉGAL,5984,05/10/2018,- CONGELES :-- CRABES,96,93,2995,211,45,1,0.005813953488372093,0.06839734439163973,Vert (Risque Faible)
37963,2019,1,19C,2,24049,Dobigusgudabotor,Baguscus,19034,PORTUGAL,4802569000,FRANCE,1159,23/11/2019,#NOM?,78,35,1078,173,1,0,0.046511627906976744,0.6226452719010286,Orange (Risque Modéré)
37964,2018,1,15M,29634,24569,Ebonulauboes,Agusbebebiguscio,17472,GAMBIE,307590000,GAMBIE,5240,05/10/2018,- POULPES OU PIEUVRES (OCTOPUS SPP.) :-- AUTRES    ,37,37,196,211,36,1,0.08720930232558138,0.08732101449998114,Vert (Risque Faible)
37965,2018,1,15M,6482,6482,Bafribofridatus,Enulius,17473,SÉNÉGAL,303890000,SÉNÉGAL,6171,29/09/2018,"-AUTRES POISSONS À L EXCLUSION DES ABATS DE POISSONS COMESTIBLES DES N°S 0303.91 À 0303.99:
-- AUTRES",96,93,2746,77,48,1,0.561046511627907,0.22668249085266454,Vert (Risque Faible)
37966,2018,1,15M,6482,6482,Bafribofridatus,Enulius,17474,SÉNÉGAL,306170000,SÉNÉGAL,6171,29/09/2018,#NOM?,96,93,2746,77,48,1,0.561046511627907,0.3441342984392618,Vert (Risque Faible)
37967,2018,2,15M,6482,6482,Bafribofridatus,Enulius,17474,SÉNÉGAL,306170000,SÉNÉGAL,6171,29/09/2018,#NOM?,96,93,2746,77,48,1,0.561046511627907,0.17131304200728995,Vert (Risque Faible)
37968,2018,3,15M,6482,6482,Bafribofridatus,Enulius,17474,SÉNÉGAL,303890000,SÉNÉGAL,6171,29/09/2018,"-AUTRES POISSONS À L EXCLUSION DES ABATS DE POISSONS COMESTIBLES DES N°S 0303.91 À 0303.99:
-- AUTRES",96,93,2746,77,48,1,0.561046511627907,0.17401161875365345,Vert (Risque Faible)
37969,2019,2,19C,34164,128651,Bebolius,Dubogububolius,19076,FRANCE,8418299000,FRANCE,8797,23/11/2019,#NOM?,35,35,2394,88,67,1,0.0,0.011386317454606254,Vert (Risque Faible)
